3.537712895377129, 0.49328859060402586
3.5717761557177616, 0.38255033557046936
3.6982968369829683, 0.5939597315436238
3.7177615571776155, 0.9664429530201337
3.8248175182481754, 1.3288590604026842
3.8880778588807785, 1.3288590604026842
3.8929440389294405, 1.077181208053691
4.038929440389294, 1.6308724832214754
4.048661800486618, 1.4194630872483218
4.0632603406326036, 1.6308724832214754
4.253041362530413, 2.083892617449664
4.306569343065693, 1.7114093959731536
4.384428223844282, 2.2046979865771807
4.408759124087592, 2.395973154362416
4.535279805352799, 2.5167785234899323
4.632603406326034, 2.7080536912751674
4.788321167883211, 2.949664429530201
4.841849148418492, 2.949664429530201
4.973236009732361, 3.2315436241610733
4.992700729927007, 3.0906040268456367
5.017031630170316, 3.0704697986577174
5.265206812652068, 3.523489932885905
5.2700729927007295, 3.2919463087248313
5.45985401459854, 3.563758389261744
5.518248175182482, 3.71476510067114
5.742092457420925, 3.795302013422818
5.751824817518248, 4.026845637583892
6.034063260340632, 4.197986577181208
6.072992700729927, 3.8959731543624154
6.257907542579076, 4.157718120805368
6.2871046228710465, 4.268456375838925
